window_index,loss,forward_ms,teacher_ms,overhead_ms,total_ms,embedding_norm_mean,embedding_norm_std,teacher_norm_mean,teacher_norm_std,prediction_variance,total_spikes,spike_rate,synaptic_events,energy_proxy
0,0.02427595481276512,7.21229100599885,0.0,0.000708969309926033,7.212999975308776,3.635065793991089,2.763143539428711,0.720162034034729,0.008532705716788769,0.12312211096286774,1592.0,0.048583984375,203776.0,8.266065600000001e-06
1,0.014781595207750797,7.239499827846885,0.0,0.0005420297384262085,7.240041857585311,1.0317286252975464,0.2251715511083603,0.7211557626724243,0.004778740461915731,0.00756263080984354,774.0,0.02362060546875,99072.0,5.728793200000001e-06
2,0.011985797435045242,7.155167171731591,0.0,0.0004998873919248581,7.155667059123516,1.013932704925537,0.22333727777004242,0.7263936996459961,3.569333557607024e-06,0.007346103899180889,763.0,0.023284912109375,97664.0,5.6946734e-06
3,0.012665586546063423,7.119416957721114,0.0,0.000500120222568512,7.119917077943683,1.0399104356765747,0.22924841940402985,0.725933313369751,0.0002825066912919283,0.0076730940490961075,763.0,0.023284912109375,97664.0,5.6946734e-06
4,0.011999586597084999,7.152958074584603,0.0,0.0004998873919248581,7.153457961976528,1.0271269083023071,0.22228336334228516,0.7263966798782349,8.650377480989846e-07,0.0075016808696091175,761.0,0.023223876953125,97408.0,5.6884698e-06
5,0.011953435838222504,7.132041966542602,0.0,0.0004998873919248581,7.132541853934526,1.0386441946029663,0.22969874739646912,0.7245674133300781,0.0016024067299440503,0.007654285058379173,765.0,0.023345947265625,97920.0,5.700877e-06
6,0.07274961471557617,7.113166153430939,0.0,0.0005008187144994736,7.113666972145438,1.0208569765090942,0.22635813057422638,0.6528511047363281,0.01812722533941269,0.007169933523982763,809.0,0.024688720703125,103552.0,5.8373562000000006e-06
7,0.09025279432535172,7.111082784831524,0.0,0.0005010515451431274,7.111583836376667,0.8835530877113342,0.18203197419643402,0.7255598306655884,0.028045330196619034,0.00576145900413394,828.0,0.0252685546875,105984.0,5.8962904000000005e-06
8,0.01227591559290886,7.105832919478416,0.0,0.0006260816007852554,7.106459001079202,1.011360764503479,0.21100768446922302,0.7258096933364868,0.0004077898047398776,0.007272186689078808,781.0,0.023834228515625,99968.0,5.7505058e-06
9,0.01199897937476635,7.679958129301667,0.0,0.0008747447282075882,7.680832874029875,1.035007119178772,0.22641432285308838,0.7263971567153931,4.4653785380432964e-07,0.0076075526885688305,766.0,0.02337646484375,98048.0,5.7039788e-06
10,0.013952016830444336,7.4298749677836895,0.0,0.000583939254283905,7.430458907037973,1.0386289358139038,0.2296973168849945,0.7187564373016357,0.005783067084848881,0.007679724134504795,765.0,0.023345947265625,97920.0,5.700877e-06
11,0.012107771821320057,7.078957976773381,0.0,0.0003748573362827301,7.079332834109664,1.02051842212677,0.2251482456922531,0.7263526320457458,4.0358107071369886e-05,0.007423685863614082,763.0,0.023284912109375,97664.0,5.6946734e-06
12,0.012017989531159401,7.030958076938987,0.0,0.0006670597940683365,7.031625136733055,1.0399104356765747,0.22924841940402985,0.726397693157196,0.0,0.007674929685890675,762.0,0.02325439453125,97536.0,5.6915716e-06
13,0.012017989531159401,7.0287499111145735,0.0,0.0005841720849275589,7.029334083199501,1.0399104356765747,0.22924841940402985,0.726397693157196,0.0,0.007674929685890675,762.0,0.02325439453125,97536.0,5.6915716e-06
14,1.070169448852539,7.638707989826798,0.0,0.00045797787606716156,7.639165967702866,1.0399104356765747,0.22924841940402985,0.9672420620918274,0.6867934465408325,0.007674929685890675,762.0,0.02325439453125,97536.0,5.6915716e-06
15,0.38606494665145874,7.145500043407083,0.0,0.0006249174475669861,7.1461249608546495,2.4459619522094727,1.3691474199295044,0.804270327091217,0.12973466515541077,0.04626821354031563,1757.0,0.053619384765625,224896.0,8.777862600000002e-06
16,0.014097691513597965,7.28112505748868,0.0,0.000541098415851593,7.2816661559045315,0.8038754463195801,0.2667787969112396,0.7246676683425903,0.0021487774793058634,0.005197945982217789,859.0,0.026214599609375,109952.0,5.9924462e-06
17,0.011760719120502472,7.229292066767812,0.0,0.00041583552956581116,7.229707902297378,0.9950446486473083,0.2179638296365738,0.7249129414558411,0.001269102212972939,0.007089048158377409,789.0,0.024078369140625,100992.0,5.7753202e-06
18,0.01198528055101633,7.429416989907622,0.0,0.0003739260137081146,7.4297909159213305,1.003292202949524,0.22093279659748077,0.7263942956924438,3.069476406381e-06,0.0072135645896196365,766.0,0.02337646484375,98048.0,5.7039788e-06
19,0.012017989531159401,7.086999947205186,0.0,0.0005420297384262085,7.087541976943612,1.0399104356765747,0.22924841940402985,0.726397693157196,0.0,0.007674929685890675,762.0,0.02325439453125,97536.0,5.6915716e-06
20,0.014723341912031174,7.2239169385284185,0.0,0.0004989560693502426,7.224415894597769,1.0399104356765747,0.22924841940402985,0.7242711782455444,0.001275978866033256,0.007695312146097422,763.0,0.023284912109375,97664.0,5.6946734e-06
21,0.012232944369316101,7.278624922037125,0.0,0.000500120222568512,7.279125042259693,1.0211292505264282,0.22205667197704315,0.7257829904556274,0.0016185564454644918,0.007428163196891546,761.0,0.023223876953125,97408.0,5.6884698e-06
22,0.039266787469387054,7.241541054099798,0.0,0.000583939254283905,7.242124993354082,1.0351969003677368,0.22896789014339447,0.699272632598877,0.03883381932973862,0.007603256031870842,767.0,0.023406982421875,98176.0,5.7070806e-06
23,0.03595440834760666,7.269833004102111,0.0,0.0005841720849275589,7.270417176187038,1.0098637342453003,0.21078157424926758,0.7221766114234924,0.005530987866222858,0.007256086450070143,776.0,0.023681640625,99328.0,5.7349968e-06
24,0.012033933773636818,7.224250119179487,0.0,0.0005420297384262085,7.224792148917913,0.9991686940193176,0.21783727407455444,0.7263667583465576,2.7661984859150834e-05,0.007158835418522358,764.0,0.0233154296875,97792.0,5.6977752000000006e-06
25,0.013598300516605377,7.256832905113697,0.0,0.0005832407623529434,7.25741614587605,1.0413333177566528,0.22950001060962677,0.7305035591125488,0.003919272217899561,0.007691601756960154,765.0,0.023345947265625,97920.0,5.700877e-06
26,0.12308866530656815,7.427250035107136,0.0,0.0006670597940683365,7.427917094901204,1.030440330505371,0.22439822554588318,0.7703258991241455,0.09039584547281265,0.007546643726527691,767.0,0.023406982421875,98176.0,5.7070806e-06
27,0.0203640628606081,7.527416106313467,0.0,0.0006246846169233322,7.52804079093039,1.0062034130096436,0.21782515943050385,0.7032101154327393,0.01886899583041668,0.007089868187904358,793.0,0.024200439453125,101504.0,5.787727400000001e-06
28,0.23864474892616272,7.551291957497597,0.0,0.0005830079317092896,7.551874965429306,4.2846832275390625,2.457451105117798,0.7768625617027283,0.08039528876543045,0.14315928518772125,2631.0,0.080291748046875,336768.0,1.14888358e-05
29,0.012151582166552544,7.5215420220047235,0.0,0.000541098415851593,7.522083120420575,0.8237058520317078,0.16268405318260193,0.724822998046875,0.001398425898514688,0.005115126725286245,833.0,0.025421142578125,106624.0,5.9117994e-06
30,0.2094874233007431,7.518166908994317,0.0,0.0005420297384262085,7.518708938732743,1.0203574895858765,0.23628585040569305,0.7060937881469727,0.06019598990678787,0.0069933729246258736,826.0,0.02520751953125,105728.0,5.8900868e-06
31,0.3433900475502014,7.520457962527871,0.0,0.0005841720849275589,7.521042134612799,0.8586058616638184,0.22639121115207672,0.8204737901687622,0.07433765381574631,0.005195971578359604,853.0,0.026031494140625,109184.0,5.973835400000001e-06
32,0.7670467495918274,7.379791932180524,0.0,0.000541098415851593,7.3803330305963755,0.8518578410148621,0.17100754380226135,0.8177006244659424,0.19457650184631348,0.005412683822214603,831.0,0.025360107421875,106368.0,5.905595800000001e-06
33,0.24211503565311432,7.50399986281991,0.0,0.000500120222568512,7.504499983042479,0.9170864224433899,0.22954672574996948,0.6281826496124268,0.0640837699174881,0.005634322762489319,1049.0,0.032012939453125,134272.0,6.581788200000001e-06
34,0.1232137605547905,7.197999861091375,0.0,0.0005413312464952469,7.198541192337871,0.7124131321907043,0.14170916378498077,0.7014403343200684,0.015735045075416565,0.0035240324214100838,988.0,0.0301513671875,126464.0,6.3925784e-06
