window_index,loss,forward_ms,teacher_ms,overhead_ms,total_ms,embedding_norm_mean,embedding_norm_std,teacher_norm_mean,teacher_norm_std,prediction_variance,total_spikes,spike_rate,synaptic_events,energy_proxy
0,0.017912715673446655,2.8396251145750284,0.0,0.0004998873919248581,2.8401250019669533,0.9301598072052002,0.2672612965106964,0.754197359085083,0.005027786362916231,0.005631027743220329,nan,nan,nan,nan
1,0.0074877385050058365,2.78383307158947,0.0,0.000583939254283905,2.784417010843754,0.7435598373413086,0.04758727177977562,0.746262788772583,0.0029443837702274323,0.0056955148465931416,nan,nan,nan,nan
2,0.004779407288879156,2.775500062853098,0.0,0.0004998873919248581,2.7759999502450228,0.738814651966095,0.04677421599626541,0.7424465417861938,0.0019650389440357685,0.005692474078387022,nan,nan,nan,nan
3,0.004471069201827049,2.7648750692605972,0.0,0.00041676685214042664,2.7652918361127377,0.7358794212341309,0.04608668386936188,0.7484828233718872,0.0024836109951138496,0.0056910207495093346,nan,nan,nan,nan
4,0.0055025252513587475,2.7553748805075884,0.0,0.00045821070671081543,2.755833091214299,0.7394523620605469,0.04651481285691261,0.7482296228408813,0.002675448078662157,0.005684753879904747,nan,nan,nan,nan
5,0.007901400327682495,2.7571250684559345,0.0,0.00045797787606716156,2.7575830463320017,0.7413034439086914,0.04748326539993286,0.7470498085021973,0.006077957339584827,0.005672469735145569,nan,nan,nan,nan
6,0.045109234750270844,2.753125037997961,0.0,0.00045797787606716156,2.753583015874028,0.7464582324028015,0.05133056640625,0.7796703577041626,0.013174759224057198,0.00567336892709136,nan,nan,nan,nan
7,0.042332425713539124,2.7579590678215027,0.0,0.0004577450454235077,2.758416812866926,0.7570531964302063,0.053294822573661804,0.7734813094139099,0.007657630369067192,0.005698360037058592,nan,nan,nan,nan
8,0.005289166234433651,2.756166970357299,0.0,0.0004998873919248581,2.7566668577492237,0.7491466999053955,0.049118295311927795,0.7389081120491028,0.0023810022976249456,0.005664789117872715,nan,nan,nan,nan
9,0.004002703353762627,2.783500123769045,0.0,0.00045797787606716156,2.783958101645112,0.7342036366462708,0.04583236947655678,0.7392367124557495,0.0022396778222173452,0.0056817419826984406,nan,nan,nan,nan
10,0.018171269446611404,2.7548749931156635,0.0,0.0004169996827840805,2.7552919927984476,0.733428955078125,0.04606569558382034,0.7525683045387268,0.01311455387622118,0.005683412775397301,nan,nan,nan,nan
11,0.009530381299555302,2.7545830234885216,0.0,0.00041676685214042664,2.754999790340662,0.7399889826774597,0.0489351712167263,0.7525432705879211,0.00688056880608201,0.005675914231687784,nan,nan,nan,nan
12,0.006951308809220791,2.8324578888714314,0.0,0.0004591420292854309,2.832917030900717,0.7439682483673096,0.047824010252952576,0.742512583732605,0.0013346124906092882,0.005670458078384399,nan,nan,nan,nan
13,0.0034781605936586857,2.7638340834528208,0.0,0.00045797787606716156,2.764292061328888,0.7368912696838379,0.047439370304346085,0.7430475950241089,0.0010422595078125596,0.0056732045486569405,nan,nan,nan,nan
14,0.1464594304561615,2.7846661396324635,0.0,0.00045890919864177704,2.7851250488311052,0.7331579327583313,0.04655771702528,0.825385332107544,0.15052184462547302,0.0056837089359760284,nan,nan,nan,nan
15,0.036629438400268555,2.942624967545271,0.0,0.000500120222568512,2.9431250877678394,0.9808899760246277,0.1717136800289154,0.7622881531715393,0.004422983154654503,0.005808704532682896,nan,nan,nan,nan
16,0.017843259498476982,2.9949999880045652,0.0,0.0010421499609947205,2.99604213796556,0.7603135108947754,0.0423177070915699,0.744599461555481,0.008235389366745949,0.005686058662831783,nan,nan,nan,nan
17,0.005364949814975262,2.792750019580126,0.0,0.0004591420292854309,2.7932091616094112,0.7419767379760742,0.048013005405664444,0.7481743097305298,0.0036997199058532715,0.005694734863936901,nan,nan,nan,nan
18,0.011896472424268723,2.779582981020212,0.0,0.0005830079317092896,2.7801659889519215,0.7412566542625427,0.043674830347299576,0.7490849494934082,0.00292575778439641,0.005686567164957523,nan,nan,nan,nan
19,0.004277182277292013,2.752583008259535,0.0,0.00045821070671081543,2.7530412189662457,0.737687349319458,0.047202251851558685,0.7466585040092468,0.005203014239668846,0.005665795411914587,nan,nan,nan,nan
20,0.010774449445307255,2.8938748873770237,0.0,0.000541098415851593,2.8944159857928753,0.737719714641571,0.047030672430992126,0.7454090714454651,0.0020470444578677416,0.005674156825989485,nan,nan,nan,nan
21,0.02225484885275364,2.759000053629279,0.0,0.00045797787606716156,2.7594580315053463,0.7369818091392517,0.04566255956888199,0.7601648569107056,0.005147617310285568,0.005687864031642675,nan,nan,nan,nan
22,0.037769295275211334,2.782416995614767,0.0,0.000416068360209465,2.7828330639749765,0.7417026162147522,0.047951504588127136,0.7655842304229736,0.02400021255016327,0.005668113939464092,nan,nan,nan,nan
23,0.010229399427771568,2.7509168721735477,0.0,0.0004163011908531189,2.751333173364401,0.748450756072998,0.05191674828529358,0.7422067523002625,0.006046066991984844,0.0056783598847687244,nan,nan,nan,nan
24,0.01330619491636753,2.7726669795811176,0.0,0.000416068360209465,2.773083047941327,0.7428696751594543,0.04835048317909241,0.7437360882759094,0.006867558695375919,0.005677779205143452,nan,nan,nan,nan
25,0.014521082863211632,2.7455000672489405,0.0,0.00041676685214042664,2.745916834101081,0.7391529083251953,0.04749051108956337,0.7519539594650269,0.005017461720854044,0.005677635315805674,nan,nan,nan,nan
26,0.03487889841198921,2.734792185947299,0.0,0.0004987232387065887,2.7352909091860056,0.744107723236084,0.04781975597143173,0.7619847059249878,0.02333989553153515,0.005688675679266453,nan,nan,nan,nan
27,0.005100435111671686,2.7492919471114874,0.0,0.0004998873919248581,2.7497918345034122,0.7540788650512695,0.05032765865325928,0.7440794706344604,0.00389059167355299,0.005669186357408762,nan,nan,nan,nan
28,0.06261523067951202,2.8434591367840767,0.0,0.0004577450454235077,2.8439168818295,1.4666365385055542,0.6311721205711365,0.7953184843063354,0.012200507335364819,0.005788151174783707,nan,nan,nan,nan
29,0.007367711514234543,2.7457501273602247,0.0,0.0004169996827840805,2.746167127043009,0.777309000492096,0.05158548057079315,0.7505817413330078,0.002088074805215001,0.005642385222017765,nan,nan,nan,nan
30,0.037015900015830994,2.755375113338232,0.0,0.00045797787606716156,2.755833091214299,0.7582358717918396,0.051585640758275986,0.7813851833343506,0.018398316577076912,0.005687606520950794,nan,nan,nan,nan
31,0.08352801203727722,2.747459104284644,0.0,0.00037369318306446075,2.7478327974677086,0.7850086688995361,0.059058722108602524,0.7872337102890015,0.0346030592918396,0.005680913105607033,nan,nan,nan,nan
32,0.2199810892343521,2.744249999523163,0.0,0.00041583552956581116,2.7446658350527287,0.771611213684082,0.0646541565656662,0.8532031774520874,0.0775178074836731,0.0056534698233008385,nan,nan,nan,nan
33,0.11152350902557373,2.9892500024288893,0.0,0.0005408655852079391,2.989790868014097,0.8247705101966858,0.11289003491401672,0.8250395655632019,0.010354460217058659,0.0057284049689769745,nan,nan,nan,nan
34,0.030766179785132408,2.848207950592041,0.0,0.0004169996827840805,2.848624950274825,0.8339726328849792,0.08130643516778946,0.7581390142440796,0.012230763211846352,0.005668394733220339,nan,nan,nan,nan
35,0.005295560695230961,2.7460409328341484,0.0,0.00041816383600234985,2.7464590966701508,0.7587647438049316,0.0530938096344471,0.7412835359573364,0.001975683029741049,0.00564773753285408,nan,nan,nan,nan
36,0.00289073190651834,2.748499857261777,0.0,0.0004172325134277344,2.7489170897752047,0.7328189015388489,0.04662678390741348,0.7405202388763428,0.0009181053028441966,0.005677905865013599,nan,nan,nan,nan
