window_index,loss,forward_ms,teacher_ms,overhead_ms,total_ms,embedding_norm_mean,embedding_norm_std,teacher_norm_mean,teacher_norm_std,prediction_variance,total_spikes,spike_rate,synaptic_events,energy_proxy
0,0.018414191901683807,3.0028747860342264,0.0,0.0005422625690698624,3.0034170486032963,0.924522876739502,0.3095265328884125,0.7006733417510986,0.004505131859332323,0.00608728127554059,nan,nan,nan,nan
1,0.009779252111911774,3.1120420899242163,0.0,0.00045797787606716156,3.1125000678002834,0.692133903503418,0.045357704162597656,0.6770206689834595,0.005106241907924414,0.006137550808489323,nan,nan,nan,nan
2,0.004325718153268099,3.007458057254553,0.0,0.0004577450454235077,3.0079158022999763,0.6738042831420898,0.04402332007884979,0.6856572031974792,0.003853587666526437,0.006145342253148556,nan,nan,nan,nan
3,0.005525066517293453,3.0419579707086086,0.0,0.0004172325134277344,3.0423752032220364,0.6778157353401184,0.04534365236759186,0.6845733523368835,0.005825289525091648,0.006142407655715942,nan,nan,nan,nan
4,0.004871607758104801,2.970083151012659,0.0,0.00041676685214042664,2.9704999178647995,0.6757237315177917,0.04381847381591797,0.6742390394210815,0.0027607011143118143,0.006139728706330061,nan,nan,nan,nan
5,0.007213798817247152,2.9720838647335768,0.0,0.0003741588443517685,2.9724580235779285,0.6730701327323914,0.046253133565187454,0.679320216178894,0.004959128797054291,0.006140421610325575,nan,nan,nan,nan
6,0.0474606528878212,2.962667029350996,0.0,0.0003748573362827301,2.9630418866872787,0.6882428526878357,0.05371423438191414,0.7161545753479004,0.019085178151726723,0.006134699564427137,nan,nan,nan,nan
7,0.03328080102801323,2.96812504529953,0.0,0.00037509016692638397,2.9685001354664564,0.6933701038360596,0.05759330466389656,0.6869012117385864,0.006750110536813736,0.006145112216472626,nan,nan,nan,nan
8,0.005621584597975016,3.1291248742491007,0.0,0.00045821070671081543,3.1295830849558115,0.6731111407279968,0.044522836804389954,0.6881914138793945,0.007390208076685667,0.006138061173260212,nan,nan,nan,nan
9,0.003809534013271332,3.112207865342498,0.0,0.0004172325134277344,3.1126250978559256,0.6794664263725281,0.043975427746772766,0.6858208179473877,0.004154161084443331,0.006138583179563284,nan,nan,nan,nan
10,0.020717766135931015,3.513165982440114,0.0,0.0004169996827840805,3.513582982122898,0.6852216720581055,0.04782107472419739,0.7028037309646606,0.015065088868141174,0.006136706098914146,nan,nan,nan,nan
11,0.007769617717713118,3.272540867328644,0.0,0.0005841720849275589,3.2731250394135714,0.6919779777526855,0.05022212490439415,0.6826130151748657,0.002577481558546424,0.006131542846560478,nan,nan,nan,nan
12,0.005736524239182472,3.3034589141607285,0.0,0.000666128471493721,3.304125042632222,0.6765217185020447,0.04469146206974983,0.6786990761756897,0.0032693964894860983,0.006135758012533188,nan,nan,nan,nan
13,0.004279673099517822,3.1992080621421337,0.0,0.0005420297384262085,3.19975009188056,0.6717446446418762,0.043724942952394485,0.6874399185180664,0.0016452574636787176,0.006138568744063377,nan,nan,nan,nan
14,0.13659881055355072,3.441415959969163,0.0,0.000833999365568161,3.442249959334731,0.6783540844917297,0.04530124366283417,0.7515188455581665,0.1261076182126999,0.006137230899184942,nan,nan,nan,nan
15,0.04102083668112755,3.4321658313274384,0.0,0.0007513444870710373,3.4329171758145094,0.9241711497306824,0.17893308401107788,0.6839903593063354,0.0133816571906209,0.006153126712888479,nan,nan,nan,nan
