window_index,loss,forward_ms,teacher_ms,overhead_ms,total_ms,embedding_norm_mean,embedding_norm_std,teacher_norm_mean,teacher_norm_std,prediction_variance,total_spikes,spike_rate,synaptic_events,energy_proxy
0,0.03494818136096001,7.050791988149285,0.0,0.000541098415851593,7.051333086565137,4.3086323738098145,3.220600128173828,0.6881042718887329,0.005846378393471241,0.16984988749027252,1930.0,0.05889892578125,247040.0,9.314474000000001e-06
1,0.027675965800881386,7.0403749123215675,0.0,0.0004998873919248581,7.040874799713492,0.871331512928009,0.24913008511066437,0.7016078233718872,0.0006934492266736925,0.005719814449548721,827.0,0.025238037109375,105856.0,5.8931886e-06
2,0.02719738334417343,7.006208878010511,0.0,0.000541098415851593,7.006749976426363,0.8753256797790527,0.25140494108200073,0.7024632692337036,1.1067561445088359e-06,0.005835207644850016,825.0,0.025177001953125,105600.0,5.886985e-06
3,0.027197709307074547,7.018624804913998,0.0,0.0007501803338527679,7.01937498524785,0.8809091448783875,0.25266119837760925,0.7024645209312439,0.0,0.005894564092159271,824.0,0.025146484375,105472.0,5.883883200000001e-06
4,0.027197709307074547,6.992584094405174,0.0,0.00045797787606716156,6.993042072281241,0.8809091448783875,0.25266119837760925,0.7024645209312439,0.0,0.005894564092159271,824.0,0.025146484375,105472.0,5.883883200000001e-06
5,0.031139463186264038,6.994958035647869,0.0,0.0004998873919248581,6.995457923039794,0.8812544941902161,0.25248077511787415,0.7015780806541443,0.0006579416804015636,0.005839935503900051,826.0,0.02520751953125,105728.0,5.8900868e-06
6,0.09954510629177094,6.995874922722578,0.0,0.000541098415851593,6.99641602113843,0.8899776339530945,0.25126883387565613,0.6449888348579407,0.014175922609865665,0.005540410056710243,845.0,0.025787353515625,108160.0,5.949021e-06
7,0.04310176521539688,6.975665921345353,0.0,0.000667991116642952,6.976333912461996,0.7742152214050293,0.20508655905723572,0.6959273815155029,0.01383962295949459,0.004621841944754124,858.0,0.02618408203125,109824.0,5.9893444000000005e-06
8,0.0381978303194046,6.979125086218119,0.0,0.0006249174475669861,6.979750003665686,0.8743045330047607,0.24666805565357208,0.7024967670440674,0.00490543944761157,0.005721135996282101,851.0,0.025970458984375,108928.0,5.9676318e-06
9,0.02711079642176628,6.989374989643693,0.0,0.00045821070671081543,6.989833200350404,0.8723604083061218,0.25109049677848816,0.7024614214897156,2.828003289323533e-06,0.0057907928712666035,833.0,0.025421142578125,106624.0,5.9117994e-06
10,0.031289901584386826,7.0766250137239695,0.0,0.0007078051567077637,7.077332818880677,0.8777502179145813,0.25163814425468445,0.6928833723068237,0.002281871857121587,0.005715209990739822,821.0,0.025054931640625,105088.0,5.8745778e-06
11,0.027310919016599655,7.886082865297794,0.0,0.0006670597940683365,7.886749925091863,0.8767735362052917,0.24645811319351196,0.7024160623550415,4.339518636697903e-05,0.005832214839756489,828.0,0.0252685546875,105984.0,5.8962904000000005e-06
12,0.028703898191452026,7.563833147287369,0.0,0.0006249174475669861,7.564458064734936,0.8826795220375061,0.2529817223548889,0.703589677810669,0.0010617728112265468,0.0059876167215406895,826.0,0.02520751953125,105728.0,5.8900868e-06
13,0.027197709307074547,7.185458904132247,0.0,0.00062515027821064,7.186084054410458,0.8809091448783875,0.25266119837760925,0.7024645209312439,0.0,0.005894564092159271,824.0,0.025146484375,105472.0,5.883883200000001e-06
14,1.3389544486999512,7.291416870430112,0.0,0.0005832407623529434,7.292000111192465,0.8809091448783875,0.25266119837760925,0.980644941329956,0.7812474966049194,0.005894564092159271,824.0,0.025146484375,105472.0,5.883883200000001e-06
15,0.5672143697738647,7.1197920478880405,0.0,0.0006670597940683365,7.120459107682109,2.199256420135498,0.7613954544067383,0.9190890789031982,0.239146426320076,0.033016473054885864,1639.0,0.050018310546875,209792.0,8.4118502e-06
16,0.051046788692474365,7.001458900049329,0.0,0.00045797787606716156,7.001916877925396,0.9725225567817688,0.298541396856308,0.6978763937950134,0.0025509658735245466,0.006794090382754803,936.0,0.028564453125,119808.0,6.2312848e-06
17,0.03237783908843994,7.248750189319253,0.0,0.0004998873919248581,7.249250076711178,0.8399114608764648,0.23417945206165314,0.6927993297576904,0.008442956022918224,0.005145999602973461,841.0,0.025665283203125,107648.0,5.9366138e-06
18,0.02712305076420307,7.229791954159737,0.0,0.0004989560693502426,7.230290910229087,0.8413015007972717,0.25516027212142944,0.7024549245834351,8.63174136611633e-06,0.005500952247530222,826.0,0.02520751953125,105728.0,5.8900868e-06
19,0.027197709307074547,7.208417169749737,0.0,0.0004996545612812042,7.208916824311018,0.8809091448783875,0.25266119837760925,0.7024645209312439,0.0,0.005894564092159271,824.0,0.025146484375,105472.0,5.883883200000001e-06
20,0.027197709307074547,7.218290818855166,0.0,0.0005420297384262085,7.218832848593593,0.8809091448783875,0.25266119837760925,0.7024645209312439,0.0,0.005894564092159271,824.0,0.025146484375,105472.0,5.883883200000001e-06
21,0.032565753906965256,7.227875059470534,0.0,0.0005420297384262085,7.2284170892089605,0.8809091448783875,0.25266119837760925,0.6971951127052307,0.007448273245245218,0.005894564092159271,824.0,0.025146484375,105472.0,5.883883200000001e-06
22,0.13585349917411804,7.201541913673282,0.0,0.0004989560693502426,7.202040869742632,0.8747876286506653,0.2480541169643402,0.6984132528305054,0.01940901391208172,0.005765227600932121,831.0,0.025360107421875,106368.0,5.905595800000001e-06
23,0.0533858984708786,7.203041110187769,0.0,0.00045890919864177704,7.203500019386411,0.8401910662651062,0.23526565730571747,0.7110453844070435,0.015757335349917412,0.00536805484443903,835.0,0.025482177734375,106880.0,5.918003e-06
24,0.02697352133691311,7.196499966084957,0.0,0.0004998873919248581,7.196999853476882,0.863865315914154,0.24275444447994232,0.7024356126785278,2.5867839212878607e-05,0.005667129997164011,831.0,0.025360107421875,106368.0,5.905595800000001e-06
25,0.028829418122768402,7.240707986056805,0.0,0.000500120222568512,7.241208106279373,0.8810521960258484,0.25285252928733826,0.6966952681541443,0.007138323038816452,0.005895632319152355,825.0,0.025177001953125,105600.0,5.886985e-06
26,0.17126798629760742,7.214042125269771,0.0,0.00045797787606716156,7.214500103145838,0.8731037974357605,0.24688303470611572,0.7651429772377014,0.12118503451347351,0.005776461213827133,827.0,0.025238037109375,105856.0,5.8931886e-06
27,0.04627539962530136,7.254083873704076,0.0,0.000500120222568512,7.254583993926644,0.8664724826812744,0.2411755919456482,0.6882694959640503,0.007606289815157652,0.0054418230429291725,850.0,0.02593994140625,108800.0,5.964530000000001e-06
28,0.17593169212341309,7.160709006711841,0.0,0.000500120222568512,7.161209126934409,4.569913864135742,2.753983497619629,0.6021512746810913,0.027251970022916794,0.16712360084056854,2529.0,0.077178955078125,323712.0,1.11724522e-05
29,0.028782092034816742,7.160374894738197,0.0,0.000500120222568512,7.160875014960766,0.7842617630958557,0.20145171880722046,0.7010296583175659,0.0012718763900920749,0.004694126546382904,888.0,0.027099609375,113664.0,6.0823984000000005e-06
30,0.1484355628490448,7.178917061537504,0.0,0.000500120222568512,7.179417181760073,0.8407731652259827,0.23145732283592224,0.6670182943344116,0.05534927919507027,0.004822352901101112,868.0,0.0264892578125,111104.0,6.0203624e-06
31,0.3339177966117859,6.844333140179515,0.0,0.0005420297384262085,6.844875169917941,0.7031933665275574,0.23240463435649872,0.7430896759033203,0.09522900730371475,0.0036674304865300655,898.0,0.02740478515625,114944.0,6.1134164e-06
32,0.7296311855316162,7.012916030362248,0.0,0.000583939254283905,7.013499969616532,0.7590393424034119,0.2293560653924942,0.8245725035667419,0.11261676251888275,0.00459328293800354,891.0,0.027191162109375,114048.0,6.091703800000001e-06
33,0.5729873180389404,7.737916195765138,0.0,0.0005427282303571701,7.738458923995495,0.8799581527709961,0.3124779164791107,0.5464860200881958,0.06135137379169464,0.005887248553335667,1096.0,0.033447265625,140288.0,6.7275728e-06
34,0.16976512968540192,7.617332972586155,0.0,0.000500120222568512,7.6178330928087234,0.7787142395973206,0.2116180807352066,0.6850011348724365,0.032930802553892136,0.004299311898648739,1076.0,0.0328369140625,137728.0,6.6655368000000005e-06
35,0.027199286967515945,7.650915998965502,0.0,0.00045890919864177704,7.651374908164144,0.7611481547355652,0.2711282968521118,0.7024258375167847,3.3552736567799e-05,0.004802838433533907,885.0,0.027008056640625,113280.0,6.073093e-06
36,0.027197709307074547,7.756290957331657,0.0,0.0004169996827840805,7.7567079570144415,0.8809091448783875,0.25266119837760925,0.7024645209312439,0.0,0.005894564092159271,824.0,0.025146484375,105472.0,5.883883200000001e-06
37,0.027197709307074547,7.696833927184343,0.0,0.00045797787606716156,7.6972919050604105,0.8809091448783875,0.25266119837760925,0.7024645209312439,0.0,0.005894564092159271,824.0,0.025146484375,105472.0,5.883883200000001e-06
