window_index,loss,forward_ms,teacher_ms,overhead_ms,total_ms,embedding_norm_mean,embedding_norm_std,teacher_norm_mean,teacher_norm_std,prediction_variance,total_spikes,spike_rate,synaptic_events,energy_proxy
0,0.019275985658168793,2.859582891687751,0.0,0.00045821070671081543,2.8600411023944616,0.8155455589294434,0.2529045641422272,0.6297253370285034,0.007109350059181452,0.004509842023253441,nan,nan,nan,nan
1,0.00837790034711361,2.810165984556079,0.0,0.0004591420292854309,2.8106251265853643,0.6255200505256653,0.03905516490340233,0.6257626414299011,0.007629500236362219,0.004483405034989119,nan,nan,nan,nan
2,0.005660219117999077,2.7868750039488077,0.0,0.00045797787606716156,2.787332981824875,0.6188663244247437,0.03945417329668999,0.6199540495872498,0.003927492070943117,0.004487982019782066,nan,nan,nan,nan
3,0.006643075495958328,2.8687079902738333,0.0,0.00045797787606716156,2.8691659681499004,0.6164116263389587,0.0378291942179203,0.6166328191757202,0.00532772159203887,0.004490089602768421,nan,nan,nan,nan
4,0.006115601398050785,2.791374921798706,0.0,0.0004169996827840805,2.79179192148149,0.6129878163337708,0.036101408302783966,0.6258987784385681,0.0031046560034155846,0.004490835592150688,nan,nan,nan,nan
5,0.008808393031358719,2.836457919329405,0.0,0.0005422625690698624,2.8370001818984747,0.6192513108253479,0.04002120718359947,0.6221320629119873,0.005529623944312334,0.004496040754020214,nan,nan,nan,nan
6,0.05501186475157738,2.7662499342113733,0.0,0.00045821070671081543,2.766708144918084,0.6339495778083801,0.050114236772060394,0.6686674952507019,0.023330388590693474,0.004494796507060528,nan,nan,nan,nan
7,0.040083080530166626,2.745791105553508,0.0,0.00045867636799812317,2.746249781921506,0.6474002003669739,0.054541707038879395,0.6425983905792236,0.00959331076592207,0.004486590623855591,nan,nan,nan,nan
8,0.004436181858181953,2.7437498793005943,0.0,0.0004591420292854309,2.7442090213298798,0.6299557685852051,0.040488701313734055,0.6324100494384766,0.005148163065314293,0.004507392179220915,nan,nan,nan,nan
9,0.003932371735572815,2.7523329481482506,0.0,0.0004169996827840805,2.7527499478310347,0.6296786665916443,0.03742290660738945,0.6276565790176392,0.004148016218096018,0.0044912309385836124,nan,nan,nan,nan
10,0.019193649291992188,2.746625104919076,0.0,0.00041583552956581116,2.7470409404486418,0.6282778382301331,0.04007931053638458,0.6311110258102417,0.014873173087835312,0.00449163094162941,nan,nan,nan,nan
11,0.008122226223349571,2.7443331200629473,0.0,0.00045797787606716156,2.7447910979390144,0.6230294704437256,0.04229791834950447,0.6232672333717346,0.006382862105965614,0.004497561138123274,nan,nan,nan,nan
12,0.006943241693079472,2.7524998877197504,0.0,0.00037509016692638397,2.752874977886677,0.6151369214057922,0.0380537286400795,0.624330997467041,0.00271950988098979,0.004500516690313816,nan,nan,nan,nan
13,0.004045513924211264,2.7526249177753925,0.0,0.00045797787606716156,2.7530828956514597,0.615718424320221,0.03703543543815613,0.6258046627044678,0.004369037691503763,0.004497750662267208,nan,nan,nan,nan
14,0.14233213663101196,2.7848330792039633,0.0,0.00041676685214042664,2.7852498460561037,0.6192945241928101,0.03854455426335335,0.6883575916290283,0.12666520476341248,0.004490796476602554,nan,nan,nan,nan
15,0.039887506514787674,2.7628750540316105,0.0,0.0003748573362827301,2.763249911367893,0.903012752532959,0.16929727792739868,0.6590445637702942,0.00953974761068821,0.004453708417713642,nan,nan,nan,nan
16,0.015190175734460354,2.761333016678691,0.0,0.0004591420292854309,2.7617921587079763,0.6644904017448425,0.04532362148165703,0.6431879997253418,0.00964705366641283,0.004491129890084267,nan,nan,nan,nan
17,0.006743511185050011,2.8552080038934946,0.0,0.0004169996827840805,2.8556250035762787,0.6355190873146057,0.03864150494337082,0.6224300861358643,0.005169029347598553,0.004482717253267765,nan,nan,nan,nan
18,0.012948166579008102,2.7544579934328794,0.0,0.00045890919864177704,2.7549169026315212,0.6228329539299011,0.03515643998980522,0.6234118938446045,0.0036204017233103514,0.004493698012083769,nan,nan,nan,nan
19,0.003382594557479024,2.762916963547468,0.0,0.00045797787606716156,2.7633749414235353,0.6161211133003235,0.03798370808362961,0.6208664178848267,0.006257066503167152,0.004501632414758205,nan,nan,nan,nan
20,0.011288645677268505,2.744500059634447,0.0,0.00041583552956581116,2.744915895164013,0.6181289553642273,0.04113588482141495,0.6435929536819458,0.006967776454985142,0.004495128057897091,nan,nan,nan,nan
21,0.019640956073999405,3.026417223736644,0.0,0.0004996545612812042,3.026916878297925,0.6277916431427002,0.043455611914396286,0.6245809197425842,0.001988312928006053,0.00448880810290575,nan,nan,nan,nan
22,0.03292996436357498,2.936457982286811,0.0,0.0004169996827840805,2.936874981969595,0.6186216473579407,0.036948081105947495,0.6614125967025757,0.025275031104683876,0.00450642267242074,nan,nan,nan,nan
23,0.010973201133310795,2.848333213478327,0.0,0.0004577450454235077,2.8487909585237503,0.6323935985565186,0.04578503966331482,0.6345933675765991,0.012572025880217552,0.0044944435358047485,nan,nan,nan,nan
24,0.014507902786135674,2.8178340289741755,0.0,0.000416068360209465,2.818250097334385,0.6229126453399658,0.03973033279180527,0.6332826018333435,0.009323053061962128,0.00449502794072032,nan,nan,nan,nan
25,0.01567339152097702,2.840957837179303,0.0,0.00062515027821064,2.841582987457514,0.6286635994911194,0.04158348962664604,0.630324125289917,0.009079472161829472,0.00449351966381073,nan,nan,nan,nan
26,0.03363087773323059,2.945834072306752,0.0,0.0005827751010656357,2.946416847407818,0.6267201900482178,0.039044834673404694,0.6385037302970886,0.009241332300007343,0.004491865634918213,nan,nan,nan,nan
27,0.004378202836960554,2.937749959528446,0.0,0.00062515027821064,2.938375109806657,0.6315968036651611,0.04634537547826767,0.6256743669509888,0.005440272390842438,0.0044936565682291985,nan,nan,nan,nan
28,0.06124444305896759,2.9547500889748335,0.0,0.0006249174475669861,2.9553750064224005,1.4122644662857056,0.6711373329162598,0.6457394957542419,0.010736370459198952,0.004558378830552101,nan,nan,nan,nan
29,0.009522439911961555,3.0012500938028097,0.0,0.0004577450454235077,3.0017078388482332,0.632637083530426,0.04289970174431801,0.6240535378456116,0.010752147994935513,0.004516351968050003,nan,nan,nan,nan
30,0.04556555300951004,2.77495919726789,0.0,0.0005408655852079391,2.775500062853098,0.6431388854980469,0.06291887164115906,0.6395691633224487,0.03488540276885033,0.004488746169954538,nan,nan,nan,nan
31,0.09189903736114502,2.876417012885213,0.0,0.000416068360209465,2.8768330812454224,0.6569367051124573,0.05393353849649429,0.6799418330192566,0.01847456581890583,0.004487556405365467,nan,nan,nan,nan
32,0.21580146253108978,2.9157500248402357,0.0,0.00045797787606716156,2.916208002716303,0.6485993266105652,0.05205709487199783,0.8129555583000183,0.08504626154899597,0.004523348528891802,nan,nan,nan,nan
33,0.11932730674743652,2.8385829646140337,0.0,0.0004169996827840805,2.838999964296818,0.7468931078910828,0.12970224022865295,0.6847511529922485,0.026190482079982758,0.004461469128727913,nan,nan,nan,nan
34,0.0318356528878212,2.813125029206276,0.0,0.0004998873919248581,2.813624916598201,0.7174022793769836,0.09647907316684723,0.6408350467681885,0.011834844015538692,0.004525948781520128,nan,nan,nan,nan
35,0.00555547047406435,2.9462920501828194,0.0,0.0006249174475669861,2.9469169676303864,0.6437553763389587,0.046189479529857635,0.620160698890686,0.001813081675209105,0.004512375220656395,nan,nan,nan,nan
36,0.001994515536352992,2.9076249338686466,0.0,0.00045821070671081543,2.9080831445753574,0.6144455075263977,0.0373334139585495,0.6205010414123535,0.0027905458118766546,0.0044964635744690895,nan,nan,nan,nan
37,0.001223044004291296,2.836416009813547,0.0,0.0004591420292854309,2.8368751518428326,0.6145732998847961,0.03742673620581627,0.6229647397994995,0.0018427991308271885,0.004495919682085514,nan,nan,nan,nan
38,0.002561089815571904,2.890167059376836,0.0,0.0003748573362827301,2.8905419167131186,0.6154811382293701,0.03779459744691849,0.6200511455535889,0.0019819452427327633,0.004493674263358116,nan,nan,nan,nan
39,0.0014671958051621914,2.869291929528117,0.0,0.00045821070671081543,2.869750140234828,0.6137299537658691,0.03777984902262688,0.6211472749710083,0.0027035975363105536,0.004496442154049873,nan,nan,nan,nan
40,0.7052338719367981,2.8774170204997063,0.0,0.00045797787606716156,2.8778749983757734,2.073249578475952,0.6838654279708862,1.1589981317520142,0.05560038238763809,0.0047395192086696625,nan,nan,nan,nan
41,0.2267872393131256,2.8273749630898237,0.0,0.00037509016692638397,2.82775005325675,1.1670993566513062,0.15628406405448914,0.8580161333084106,0.043897323310375214,0.004463701043277979,nan,nan,nan,nan
42,0.06864307075738907,2.86770798265934,0.0,0.00037602148950099945,2.868084004148841,0.8694095611572266,0.11030716449022293,0.7146592140197754,0.04327616095542908,0.0044769784435629845,nan,nan,nan,nan
43,0.042390286922454834,2.8078751638531685,0.0,0.0004577450454235077,2.808332908898592,0.7001404762268066,0.06347020715475082,0.6413514614105225,0.012527027167379856,0.004479005932807922,nan,nan,nan,nan
