window_index,loss,forward_ms,teacher_ms,overhead_ms,total_ms,embedding_norm_mean,embedding_norm_std,teacher_norm_mean,teacher_norm_std,prediction_variance,total_spikes,spike_rate,synaptic_events,energy_proxy
0,0.024184400215744972,2.8836249839514494,0.0,0.0004998873919248581,2.8841248713433743,0.892167329788208,0.26947927474975586,0.7342239618301392,0.009308594278991222,0.006283334456384182,nan,nan,nan,nan
1,0.01065620593726635,2.7915830723941326,0.0,0.0004577450454235077,2.792040817439556,0.7207849621772766,0.051065847277641296,0.7215033173561096,0.007738517131656408,0.006260220427066088,nan,nan,nan,nan
2,0.004805265925824642,2.768874866887927,0.0,0.00045797787606716156,2.769332844763994,0.7122035026550293,0.048673342913389206,0.7006040811538696,0.002815376501530409,0.006279395893216133,nan,nan,nan,nan
3,0.007401039823889732,2.777916844934225,0.0,0.000416068360209465,2.7783329132944345,0.6999483108520508,0.04585907235741615,0.7166608572006226,0.006057890597730875,0.006264449562877417,nan,nan,nan,nan
4,0.0058972639963030815,2.7736248448491096,0.0,0.000500120222568512,2.774124965071678,0.7080414295196533,0.04688047617673874,0.7080121040344238,0.0064361668191850185,0.006271068472415209,nan,nan,nan,nan
5,0.007870310917496681,2.763667143881321,0.0,0.0004577450454235077,2.7641248889267445,0.6975275874137878,0.04504826292395592,0.7018778324127197,0.006488454062491655,0.00629119947552681,nan,nan,nan,nan
6,0.05983760207891464,2.7712909504771233,0.0,0.0004591420292854309,2.7717500925064087,0.7056726813316345,0.05678798258304596,0.7732512950897217,0.02124009095132351,0.00628318265080452,nan,nan,nan,nan
7,0.043129779398441315,2.7561660390347242,0.0,0.000542961061000824,2.756709000095725,0.7394111752510071,0.05993681773543358,0.716091513633728,0.010169568471610546,0.006281000096350908,nan,nan,nan,nan
8,0.005786036141216755,2.7601250912994146,0.0,0.00045797787606716156,2.760583069175482,0.7039554715156555,0.04418167099356651,0.6959401369094849,0.002096964046359062,0.006305834744125605,nan,nan,nan,nan
9,0.004769021179527044,2.7439999394118786,0.0,0.0004169996827840805,2.7444169390946627,0.6910360455513,0.043261028826236725,0.6939877867698669,0.008057044818997383,0.006270160898566246,nan,nan,nan,nan
10,0.02340586856007576,2.779125003144145,0.0,0.000500120222568512,2.7796251233667135,0.6853683590888977,0.04383291304111481,0.7052887082099915,0.022198965772986412,0.006268427707254887,nan,nan,nan,nan
11,0.00951966643333435,2.7556249406188726,0.0,0.00037509016692638397,2.756000030785799,0.6939542889595032,0.049672290682792664,0.7099376320838928,0.010840313509106636,0.0062591093592345715,nan,nan,nan,nan
12,0.006232214160263538,2.759540919214487,0.0,0.00041816383600234985,2.7599590830504894,0.7041826844215393,0.046828411519527435,0.6917829513549805,0.0026088303420692682,0.006284835748374462,nan,nan,nan,nan
13,0.005075259134173393,2.9613750521093607,0.0,0.0007918570190668106,2.9621669091284275,0.6926529407501221,0.04605293273925781,0.7083421945571899,0.00429981853812933,0.0062842098996043205,nan,nan,nan,nan
14,0.14930644631385803,2.8887500520795584,0.0,0.00045797787606716156,2.8892080299556255,0.6934170126914978,0.0454721674323082,0.777455747127533,0.16220268607139587,0.006268050521612167,nan,nan,nan,nan
15,0.044673144817352295,2.8280417900532484,0.0,0.0004163011908531189,2.8284580912441015,1.0343745946884155,0.20336869359016418,0.7202855348587036,0.022244591265916824,0.006226547062397003,nan,nan,nan,nan
16,0.018808623775839806,2.9227500781416893,0.0,0.0004169996827840805,2.9231670778244734,0.7329638600349426,0.05400184169411659,0.7158632278442383,0.015464073047041893,0.00631948746740818,nan,nan,nan,nan
17,0.007251587230712175,2.8633330948650837,0.0,0.00041676685214042664,2.863749861717224,0.7103252410888672,0.050473637878894806,0.70951908826828,0.008525673300027847,0.0062661198899149895,nan,nan,nan,nan
18,0.012525280006229877,2.7939588762819767,0.0,0.00045821070671081543,2.7944170869886875,0.7020289301872253,0.04430050775408745,0.6916135549545288,0.0020136283710598946,0.006272625178098679,nan,nan,nan,nan
